# t(ms)	mean_x1	mean_x2
760.2	-1.34744	-1.29027
760.25	-1.32367	-1.28899
760.3	-1.31948	-1.28767
760.35	-1.32283	-1.28635
760.4	-1.32318	-1.28505
760.45	-1.34121	-1.28363
760.5	-1.35468	-1.28229
760.55	-1.33827	-1.28094
760.6	-1.3326	-1.27953
760.65	-1.32188	-1.27814
760.7	-1.31893	-1.2768
760.75	-1.31308	-1.27541
760.8	-1.33225	-1.274
760.85	-1.32437	-1.27261
760.9	-1.33498	-1.27135
760.95	-1.32647	-1.27
761	-1.32009	-1.26847
761.05	-1.32321	-1.267
761.1	-1.32679	-1.26558
761.15	-1.31676	-1.26411
761.2	-1.33011	-1.26275
761.25	-1.33533	-1.26124
761.3	-1.33923	-1.25984
761.35	-1.32828	-1.25837
761.4	-1.3199	-1.25692
761.45	-1.30972	-1.25542
761.5	-1.33199	-1.25398
761.55	-1.31461	-1.25256
761.6	-1.32844	-1.25108
761.65	-1.32279	-1.24951
761.7	-1.312	-1.24796
761.75	-1.32229	-1.24653
761.8	-1.3383	-1.24504
761.85	-1.33074	-1.24363
761.9	-1.31179	-1.24214
761.95	-1.3219	-1.24066
762	-1.32495	-1.23924
762.05	-1.33342	-1.23773
762.1	-1.33579	-1.23615
762.15	-1.33624	-1.23458
762.2	-1.3399	-1.23304
762.25	-1.3252	-1.23149
762.3	-1.34087	-1.22998
762.35	-1.31157	-1.22843
762.4	-1.32629	-1.22689
762.45	-1.33521	-1.22545
762.5	-1.33036	-1.22393
762.55	-1.34227	-1.22239
762.6	-1.3283	-1.22083
762.65	-1.31578	-1.21936
762.7	-1.31515	-1.21777
762.75	-1.31782	-1.21611
762.8	-1.32461	-1.21453
762.85	-1.34674	-1.21306
762.9	-1.33151	-1.2114
762.95	-1.34133	-1.20984
763	-1.32905	-1.20816
763.05	-1.31347	-1.20645
763.1	-1.3192	-1.20483
763.15	-1.33423	-1.20321
763.2	-1.31387	-1.20154
763.25	-1.30833	-1.1999
763.3	-1.30983	-1.19824
763.35	-1.33655	-1.19671
763.4	-1.32969	-1.19505
763.45	-1.32835	-1.19339
763.5	-1.32761	-1.19169
763.55	-1.31896	-1.18993
763.6	-1.33019	-1.18821
763.65	-1.32561	-1.18651
763.7	-1.32759	-1.18482
763.75	-1.31414	-1.18312
763.8	-1.31344	-1.18134
763.85	-1.31135	-1.1796
763.9	-1.31591	-1.1779
763.95	-1.31981	-1.17611
764	-1.33692	-1.17432
764.05	-1.32848	-1.17259
764.1	-1.33095	-1.17086
764.15	-1.32633	-1.16913
764.2	-1.3332	-1.16739
764.25	-1.33304	-1.16561
764.3	-1.32128	-1.16382
764.35	-1.33156	-1.16201
764.4	-1.32312	-1.16015
764.45	-1.31234	-1.15819
764.5	-1.32655	-1.15635
764.55	-1.30585	-1.15447
764.6	-1.30683	-1.1526
764.65	-1.32101	-1.1507
764.7	-1.31179	-1.14882
764.75	-1.31313	-1.14683
764.8	-1.32385	-1.14493
764.85	-1.3275	-1.14305
764.9	-1.3205	-1.14114
764.95	-1.33067	-1.13912
765	-1.33035	-1.13721
765.05	-1.32847	-1.13518
765.1	-1.31829	-1.13337
765.15	-1.3184	-1.13139
765.2	-1.31867	-1.12956
765.25	-1.30972	-1.12764
765.3	-1.29839	-1.12557
765.35	-1.31836	-1.12351
765.4	-1.31434	-1.12148
765.45	-1.32745	-1.11944
765.5	-1.32373	-1.11728
765.55	-1.31477	-1.11535
765.6	-1.29117	-1.11329
765.65	-1.30902	-1.11126
765.7	-1.31578	-1.10916
765.75	-1.31946	-1.10713
765.8	-1.32469	-1.10501
765.85	-1.30285	-1.10288
765.9	-1.31497	-1.10081
765.95	-1.31974	-1.09864
766	-1.31722	-1.09649
766.05	-1.31602	-1.09431
766.1	-1.33958	-1.09213
766.15	-1.32129	-1.08992
766.2	-1.31677	-1.08773
766.25	-1.34735	-1.08553
766.3	-1.32346	-1.0833
766.35	-1.31704	-1.08104
766.4	-1.33064	-1.07882
766.45	-1.32229	-1.0766
766.5	-1.31701	-1.07421
766.55	-1.31483	-1.07187
766.6	-1.31931	-1.06944
766.65	-1.31627	-1.06715
766.7	-1.31115	-1.06469
766.75	-1.30154	-1.06234
766.8	-1.31904	-1.06008
766.85	-1.32039	-1.05771
766.9	-1.3209	-1.05528
766.95	-1.31707	-1.05287
767	-1.32373	-1.05025
767.05	-1.32985	-1.0478
767.1	-1.34211	-1.04528
767.15	-1.32354	-1.04282
767.2	-1.33518	-1.04024
767.25	-1.32018	-1.03769
767.3	-1.32734	-1.03516
767.35	-1.33654	-1.03245
767.4	-1.32803	-1.02988
767.45	-1.31986	-1.02721
767.5	-1.32361	-1.02449
767.55	-1.31961	-1.02194
767.6	-1.31646	-1.01927
767.65	-1.32999	-1.01662
767.7	-1.33449	-1.01398
767.75	-1.32396	-1.01135
767.8	-1.31494	-1.00861
767.85	-1.31434	-1.00591
767.9	-1.29301	-1.00318
767.95	-1.31508	-1.00049
768	-1.31996	-0.997684
768.05	-1.29641	-0.994814
768.1	-1.30788	-0.992001
768.15	-1.31153	-0.989201
768.2	-1.33401	-0.986298
768.25	-1.32135	-0.983414
768.3	-1.3118	-0.980483
768.35	-1.32482	-0.977479
768.4	-1.31887	-0.974448
768.45	-1.33897	-0.971349
768.5	-1.31633	-0.968227
768.55	-1.31118	-0.965137
768.6	-1.31288	-0.962006
768.65	-1.30064	-0.958908
768.7	-1.3281	-0.955824
768.75	-1.31113	-0.952641
768.8	-1.3172	-0.949432
768.85	-1.32303	-0.946196
768.9	-1.33107	-0.942912
768.95	-1.32549	-0.939694
769	-1.31604	-0.936319
769.05	-1.30265	-0.932955
769.1	-1.33225	-0.929583
769.15	-1.31213	-0.926114
769.2	-1.31837	-0.922661
769.25	-1.32669	-0.919223
769.3	-1.32689	-0.915672
769.35	-1.33348	-0.912191
769.4	-1.30164	-0.908633
769.45	-1.31758	-0.90506
769.5	-1.30847	-0.901382
769.55	-1.32994	-0.897683
769.6	-1.32136	-0.893969
769.65	-1.31616	-0.89028
769.7	-1.33201	-0.88642
769.75	-1.31033	-0.882542
769.8	-1.30759	-0.878658
769.85	-1.31224	-0.874747
769.9	-1.32372	-0.870775
769.95	-1.3283	-0.866868
770	-1.3188	-0.862873
770.05	-1.32305	-0.858734
770.1	-1.31767	-0.854496
770.15	-1.30791	-0.850305
770.2	-1.31746	-0.846097
770.25	-1.30599	-0.841796
770.3	-1.31791	-0.837512
770.35	-1.33158	-0.833135
770.4	-1.32819	-0.828732
770.45	-1.32336	-0.824341
770.5	-1.31431	-0.819855
770.55	-1.32902	-0.815361
770.6	-1.32736	-0.810794
770.65	-1.31233	-0.806117
770.7	-1.32094	-0.801397
770.75	-1.31099	-0.796658
770.8	-1.30363	-0.79177
770.85	-1.31746	-0.786876
770.9	-1.3251	-0.781878
770.95	-1.31537	-0.776695
771	-1.32569	-0.771639
771.05	-1.3192	-0.766489
771.1	-1.32251	-0.761254
771.15	-1.31273	-0.755871
771.2	-1.32987	-0.750475
771.25	-1.32488	-0.745065
771.3	-1.33295	-0.739435
771.35	-1.31503	-0.733862
771.4	-1.30738	-0.72819
771.45	-1.30777	-0.722573
771.5	-1.31182	-0.716829
771.55	-1.29689	-0.710883
771.6	-1.31241	-0.705012
771.65	-1.31263	-0.698877
771.7	-1.32809	-0.692785
771.75	-1.32996	-0.686423
771.8	-1.32516	-0.680021
771.85	-1.30386	-0.673635
771.9	-1.30223	-0.667104
771.95	-1.31786	-0.660457
772	-1.3079	-0.65368
772.05	-1.32538	-0.646794
772.1	-1.31079	-0.639806
772.15	-1.32328	-0.632751
772.2	-1.29896	-0.625657
772.25	-1.33305	-0.618356
772.3	-1.31037	-0.610924
772.35	-1.30215	-0.603484
772.4	-1.30258	-0.595762
772.45	-1.30947	-0.588024
772.5	-1.32895	-0.580136
772.55	-1.34059	-0.572027
772.6	-1.31293	-0.563992
772.65	-1.30971	-0.555624
772.7	-1.29663	-0.547186
772.75	-1.32181	-0.538597
772.8	-1.29738	-0.529725
772.85	-1.30432	-0.52073
772.9	-1.31578	-0.511613
772.95	-1.30813	-0.502248
773	-1.30589	-0.492807
773.05	-1.32086	-0.48315
773.1	-1.32551	-0.473315
773.15	-1.31479	-0.46335
773.2	-1.31871	-0.453119
773.25	-1.32398	-0.442651
773.3	-1.32159	-0.432071
773.35	-1.30249	-0.421262
773.4	-1.31115	-0.410167
773.45	-1.31005	-0.399019
773.5	-1.31676	-0.387648
773.55	-1.29548	-0.37609
773.6	-1.29629	-0.364172
773.65	-1.29541	-0.35212
773.7	-1.30597	-0.339726
773.75	-1.30728	-0.327118
773.8	-1.30303	-0.314391
773.85	-1.30538	-0.30121
773.9	-1.30571	-0.287968
773.95	-1.32062	-0.274448
774	-1.31436	-0.260662
774.05	-1.2977	-0.24656
774.1	-1.28536	-0.232227
774.15	-1.30328	-0.217744
774.2	-1.32158	-0.202968
774.25	-1.30725	-0.188014
774.3	-1.3077	-0.172873
774.35	-1.31973	-0.157375
774.4	-1.30337	-0.141669
774.45	-1.29828	-0.12576
774.5	-1.29426	-0.109654
774.55	-1.29958	-0.0933837
774.6	-1.28716	-0.0770251
774.65	-1.29568	-0.0603678
774.7	-1.31863	-0.0437542
774.75	-1.32498	-0.0269734
774.8	-1.30282	-0.0100437
774.85	-1.2963	0.00700237
774.9	-1.28905	0.0240212
774.95	-1.29878	0.0412118
775	-1.29712	0.0584231
775.05	-1.29856	0.0756667
775.1	-1.31257	0.0929874
775.15	-1.31003	0.110403
775.2	-1.31523	0.128041
775.25	-1.31115	0.14576
775.3	-1.30862	0.163559
775.35	-1.31402	0.181456
775.4	-1.30565	0.199395
775.45	-1.30919	0.217469
775.5	-1.30665	0.235645
775.55	-1.30776	0.253957
775.6	-1.32098	0.272364
775.65	-1.31865	0.290906
775.7	-1.31014	0.309673
775.75	-1.31937	0.328475
775.8	-1.30623	0.347287
775.85	-1.29693	0.366338
775.9	-1.29738	0.385416
775.95	-1.31101	0.404649
776	-1.29898	0.423783
776.05	-1.30519	0.442972
776.1	-1.30458	0.462169
776.15	-1.31649	0.481358
776.2	-1.29934	0.500546
776.25	-1.31527	0.519831
776.3	-1.31696	0.53889
776.35	-1.30898	0.55788
776.4	-1.29831	0.576938
776.45	-1.30545	0.595749
776.5	-1.31799	0.614552
776.55	-1.32056	0.633176
776.6	-1.30224	0.651626
776.65	-1.30724	0.670007
776.7	-1.30446	0.688337
776.75	-1.28673	0.706399
776.8	-1.29553	0.724108
776.85	-1.30575	0.741621
776.9	-1.31008	0.758998
776.95	-1.31487	0.776259
777	-1.30203	0.793056
777.05	-1.3105	0.809813
777.1	-1.30649	0.82621
777.15	-1.30798	0.842252
777.2	-1.321	0.858086
777.25	-1.30023	0.873551
777.3	-1.29662	0.88877
777.35	-1.30451	0.90369
777.4	-1.31272	0.918313
777.45	-1.30034	0.932597
777.5	-1.29713	0.94648
777.55	-1.28328	0.959936
777.6	-1.31935	0.973165
777.65	-1.28911	0.986086
777.7	-1.28571	0.998634
777.75	-1.29794	1.01077
777.8	-1.30148	1.02257
777.85	-1.3048	1.03408
777.9	-1.27608	1.04533
777.95	-1.30472	1.05608
778	-1.29589	1.06654
778.05	-1.3011	1.07673
778.1	-1.2992	1.08654
778.15	-1.30469	1.09593
778.2	-1.31014	1.10489
778.25	-1.30223	1.1136
778.3	-1.28127	1.12203
778.35	-1.30562	1.13014
778.4	-1.29759	1.13782
778.45	-1.29424	1.14507
778.5	-1.29569	1.15202
778.55	-1.29151	1.15857
778.6	-1.29986	1.16483
778.65	-1.28989	1.17084
778.7	-1.30462	1.17647
778.75	-1.29222	1.18195
778.8	-1.30758	1.18693
778.85	-1.30338	1.1917
778.9	-1.29607	1.19609
778.95	-1.30631	1.20026
779	-1.31829	1.20392
779.05	-1.30063	1.20737
779.1	-1.30752	1.21057
779.15	-1.30993	1.21342
779.2	-1.3059	1.21615
779.25	-1.29361	1.21839
779.3	-1.28862	1.22043
779.35	-1.29704	1.22212
779.4	-1.28941	1.22363
779.45	-1.2931	1.22477
779.5	-1.29394	1.22578
779.55	-1.29776	1.22651
779.6	-1.27972	1.22699
779.65	-1.30785	1.2272
779.7	-1.29948	1.22721
779.75	-1.2775	1.22692
779.8	-1.28496	1.22645
779.85	-1.29991	1.22568
779.9	-1.31629	1.22482
779.95	-1.30406	1.22375
780	-1.30759	1.22235
780.05	-1.31367	1.22077
780.1	-1.30031	1.21899
780.15	-1.29983	1.217
780.2	-1.30402	1.2148
780.25	-1.28676	1.21241
780.3	-1.29231	1.2098
780.35	-1.30161	1.20712
780.4	-1.30999	1.20423
780.45	-1.3147	1.20107
780.5	-1.29846	1.19781
780.55	-1.29952	1.19436
780.6	-1.28941	1.19083
780.65	-1.2955	1.18704
780.7	-1.30405	1.1832
780.75	-1.29112	1.17924
780.8	-1.2959	1.17506
780.85	-1.29374	1.17065
780.9	-1.297	1.16618
780.95	-1.29934	1.16152
781	-1.3176	1.15682
781.05	-1.3091	1.15189
781.1	-1.28967	1.14693
781.15	-1.29552	1.14183
781.2	-1.31986	1.13664
781.25	-1.30842	1.13136
781.3	-1.29088	1.12578
781.35	-1.29205	1.12033
781.4	-1.31031	1.11467
781.45	-1.31363	1.10891
781.5	-1.29684	1.10302
781.55	-1.30704	1.09704
781.6	-1.30467	1.09099
781.65	-1.30669	1.08485
781.7	-1.30523	1.07869
781.75	-1.30183	1.07232
781.8	-1.29818	1.06606
781.85	-1.29205	1.05964
781.9	-1.29198	1.05319
781.95	-1.31349	1.04665
782	-1.3086	1.04004
782.05	-1.30287	1.03336
782.1	-1.28525	1.02662
782.15	-1.30166	1.01984
782.2	-1.30449	1.01299
782.25	-1.29349	1.00605
782.3	-1.30005	0.999053
782.35	-1.3172	0.99195
782.4	-1.30871	0.984883
782.45	-1.29802	0.977803
782.5	-1.29297	0.970614
782.55	-1.29228	0.963404
782.6	-1.28569	0.956209
782.65	-1.29337	0.949034
782.7	-1.29922	0.941647
782.75	-1.29833	0.934237
782.8	-1.29123	0.926932
782.85	-1.30101	0.919514
782.9	-1.31028	0.911997
782.95	-1.29488	0.904443
783	-1.30422	0.896964
783.05	-1.31263	0.889463
783.1	-1.30754	0.881852
783.15	-1.29351	0.874213
783.2	-1.30192	0.866522
783.25	-1.29502	0.858754
783.3	-1.29991	0.851108
783.35	-1.28999	0.843446
783.4	-1.30787	0.835624
783.45	-1.29079	0.827819
783.5	-1.29117	0.820005
783.55	-1.2927	0.812294
783.6	-1.2836	0.804412
783.65	-1.28051	0.796555
783.7	-1.27831	0.788717
783.75	-1.31121	0.7809
783.8	-1.30539	0.773135
783.85	-1.30624	0.765385
783.9	-1.30127	0.757593
783.95	-1.29735	0.749671
784	-1.31522	0.741666
784.05	-1.30958	0.733614
784.1	-1.28384	0.725624
784.15	-1.30155	0.71767
784.2	-1.29461	0.709666
784.25	-1.30869	0.701653
784.3	-1.301	0.693652
784.35	-1.29894	0.685656
784.4	-1.30684	0.677703
784.45	-1.30647	0.669659
784.5	-1.30281	0.661614
784.55	-1.31056	0.653606
784.6	-1.2863	0.645531
784.65	-1.28733	0.637505
784.7	-1.2869	0.629355
784.75	-1.29242	0.621189
784.8	-1.28548	0.613082
784.85	-1.28986	0.604938
784.9	-1.27982	0.596967
784.95	-1.29774	0.588801
785	-1.29935	0.580602
785.05	-1.29022	0.57242
785.1	-1.30364	0.564241
785.15	-1.29916	0.55614
785.2	-1.29558	0.547977
785.25	-1.2948	0.539666
785.3	-1.30602	0.531481
785.35	-1.28147	0.523167
785.4	-1.28007	0.514814
785.45	-1.28262	0.506475
785.5	-1.28279	0.498181
785.55	-1.28057	0.489869
785.6	-1.27942	0.481566
785.65	-1.30546	0.473155
785.7	-1.29628	0.464733
785.75	-1.30215	0.456382
785.8	-1.30935	0.447907
785.85	-1.30285	0.439425
785.9	-1.29786	0.430959
785.95	-1.28818	0.422537
786	-1.27817	0.413936
786.05	-1.29264	0.405485
786.1	-1.29838	0.39706
786.15	-1.30876	0.388441
786.2	-1.31843	0.379937
786.25	-1.31671	0.371244
786.3	-1.29285	0.362673
786.35	-1.2827	0.35404
786.4	-1.28326	0.345302
786.45	-1.29302	0.336495
786.5	-1.30309	0.327773
786.55	-1.2847	0.318969
786.6	-1.28359	0.310179
786.65	-1.29065	0.301418
786.7	-1.29191	0.292477
786.75	-1.29159	0.283475
786.8	-1.29736	0.274497
786.85	-1.30464	0.265534
786.9	-1.30622	0.256434
786.95	-1.29599	0.247229
787	-1.30839	0.23803
787.05	-1.28529	0.228754
787.1	-1.30756	0.219517
787.15	-1.3074	0.210184
787.2	-1.30899	0.200835
787.25	-1.31147	0.191451
787.3	-1.30802	0.181897
787.35	-1.29656	0.172405
787.4	-1.31383	0.162976
787.45	-1.30415	0.153405
787.5	-1.30491	0.143754
787.55	-1.3104	0.134001
787.6	-1.29872	0.124212
787.65	-1.29782	0.114282
787.7	-1.29977	0.10436
787.75	-1.29375	0.0944246
787.8	-1.30636	0.0842862
787.85	-1.30209	0.0742251
787.9	-1.30167	0.063933
787.95	-1.29022	0.0535319
788	-1.28866	0.0431656
788.05	-1.29735	0.0327573
788.1	-1.2864	0.0222937
788.15	-1.3101	0.011588
788.2	-1.2949	0.000880491
788.25	-1.2974	-0.00985156
788.3	-1.30819	-0.0205799
788.35	-1.30609	-0.0316544
788.4	-1.30474	-0.042731
788.45	-1.31154	-0.0539001
788.5	-1.31299	-0.0651005
788.55	-1.30729	-0.0764752
788.6	-1.28842	-0.0880512
788.65	-1.3107	-0.0995432
788.7	-1.30596	-0.11123
788.75	-1.32969	-0.122891
788.8	-1.30051	-0.134717
788.85	-1.29447	-0.146664
788.9	-1.29568	-0.158738
788.95	-1.31284	-0.170772
789	-1.30304	-0.182989
789.05	-1.31494	-0.195321
789.1	-1.30997	-0.207751
789.15	-1.31416	-0.220239
789.2	-1.29111	-0.23284
789.25	-1.30257	-0.245643
789.3	-1.29568	-0.258613
789.35	-1.29757	-0.271562
789.4	-1.31118	-0.284498
789.45	-1.31027	-0.297667
789.5	-1.29946	-0.311031
789.55	-1.29853	-0.324461
789.6	-1.30895	-0.337967
789.65	-1.29581	-0.3516
789.7	-1.32409	-0.365253
789.75	-1.30169	-0.379016
789.8	-1.30197	-0.392971
789.85	-1.29118	-0.406928
789.9	-1.28768	-0.421083
789.95	-1.29306	-0.435297
790	-1.30042	-0.449602
790.05	-1.30631	-0.464121
790.1	-1.29935	-0.4786
790.15	-1.29785	-0.493205
790.2	-1.29909	-0.507803
790.25	-1.30572	-0.522532
790.3	-1.31053	-0.537397
790.35	-1.2894	-0.552394
790.4	-1.29037	-0.567418
790.45	-1.30606	-0.582563
790.5	-1.30287	-0.597765
790.55	-1.30265	-0.613096
790.6	-1.29579	-0.628407
790.65	-1.30208	-0.643729
790.7	-1.31259	-0.659145
790.75	-1.31049	-0.674602
790.8	-1.29526	-0.690243
790.85	-1.29575	-0.705783
790.9	-1.30449	-0.721326
790.95	-1.30372	-0.736878
791	-1.30325	-0.752595
791.05	-1.29977	-0.768237
791.1	-1.30653	-0.783876
791.15	-1.31179	-0.799615
791.2	-1.31628	-0.815335
791.25	-1.3057	-0.830999
791.3	-1.309	-0.846702
791.35	-1.31412	-0.862411
791.4	-1.31003	-0.878066
791.45	-1.30135	-0.893779
791.5	-1.30143	-0.90935
791.55	-1.29734	-0.924954
791.6	-1.29707	-0.9405
791.65	-1.30355	-0.955996
791.7	-1.30288	-0.971505
791.75	-1.292	-0.98691
791.8	-1.30464	-1.00217
791.85	-1.28837	-1.0175
791.9	-1.30408	-1.0328
791.95	-1.29813	-1.04793
792	-1.29948	-1.06304
792.05	-1.29785	-1.07804
792.1	-1.29923	-1.093
792.15	-1.30142	-1.10787
792.2	-1.29035	-1.12264
792.25	-1.28713	-1.13735
792.3	-1.2907	-1.15199
792.35	-1.29349	-1.16658
792.4	-1.29722	-1.18101
792.45	-1.30947	-1.19538
792.5	-1.29526	-1.20961
792.55	-1.30991	-1.22366
792.6	-1.29843	-1.23767
792.65	-1.30321	-1.25151
792.7	-1.33051	-1.26521
792.75	-1.30931	-1.27884
792.8	-1.30828	-1.29244
792.85	-1.30794	-1.30589
792.9	-1.31531	-1.31912
792.95	-1.30555	-1.33226
793	-1.30729	-1.34525
793.05	-1.30248	-1.3581
793.1	-1.3129	-1.37087
793.15	-1.29729	-1.38358
793.2	-1.29718	-1.39621
793.25	-1.31325	-1.40855
793.3	-1.30809	-1.42079
793.35	-1.27898	-1.43291
793.4	-1.30508	-1.44502
793.45	-1.29546	-1.45682
793.5	-1.31109	-1.46854
793.55	-1.30568	-1.48022
793.6	-1.30924	-1.4917
793.65	-1.31287	-1.50304
793.7	-1.31269	-1.51416
793.75	-1.30782	-1.52523
793.8	-1.31881	-1.53611
793.85	-1.30902	-1.54706
793.9	-1.30433	-1.55779
793.95	-1.30106	-1.56826
794	-1.31224	-1.57871
794.05	-1.31002	-1.58903
794.1	-1.29794	-1.59925
794.15	-1.30565	-1.60938
794.2	-1.30439	-1.61932
794.25	-1.31749	-1.62907
794.3	-1.30713	-1.63863
794.35	-1.29214	-1.64813
794.4	-1.29633	-1.65751
794.45	-1.28854	-1.66672
794.5	-1.29702	-1.67595
794.55	-1.2815	-1.68493
794.6	-1.3015	-1.69381
794.65	-1.31252	-1.70265
794.7	-1.30402	-1.71139
794.75	-1.309	-1.71994
794.8	-1.3098	-1.72839
794.85	-1.31443	-1.7368
794.9	-1.31086	-1.74517
794.95	-1.31169	-1.75329
795	-1.29747	-1.76127
795.05	-1.29893	-1.76915
795.1	-1.31152	-1.77691
795.15	-1.31208	-1.78446
795.2	-1.29148	-1.79202
795.25	-1.30799	-1.79944
795.3	-1.31419	-1.80678
795.35	-1.30182	-1.81401
795.4	-1.28888	-1.82104
795.45	-1.31798	-1.82806
795.5	-1.31159	-1.83496
795.55	-1.288	-1.84174
795.6	-1.30912	-1.84833
795.65	-1.31901	-1.85488
795.7	-1.32125	-1.8613
795.75	-1.32231	-1.86767
795.8	-1.32782	-1.87394
795.85	-1.31667	-1.88016
795.9	-1.30665	-1.88619
795.95	-1.32011	-1.8921
796	-1.30094	-1.89802
796.05	-1.31297	-1.90376
796.1	-1.3247	-1.90946
796.15	-1.30769	-1.91515
796.2	-1.32345	-1.92073
796.25	-1.31665	-1.92607
796.3	-1.30631	-1.93146
796.35	-1.31559	-1.93671
796.4	-1.31449	-1.94199
796.45	-1.30807	-1.94711
796.5	-1.30256	-1.95208
796.55	-1.32204	-1.95704
796.6	-1.32088	-1.96192
796.65	-1.33136	-1.96666
796.7	-1.32731	-1.97128
796.75	-1.32682	-1.97587
796.8	-1.31351	-1.98028
796.85	-1.29727	-1.98478
796.9	-1.30258	-1.98914
796.95	-1.3052	-1.9934
797	-1.29377	-1.99758
797.05	-1.28659	-2.00166
797.1	-1.28664	-2.00574
797.15	-1.31325	-2.00971
797.2	-1.30801	-2.01361
797.25	-1.31243	-2.01753
797.3	-1.30804	-2.02132
797.35	-1.32173	-2.02511
797.4	-1.31702	-2.02873
797.45	-1.32142	-2.03228
797.5	-1.32485	-2.03576
797.55	-1.32318	-2.03924
797.6	-1.32269	-2.0426
797.65	-1.31426	-2.04594
797.7	-1.3253	-2.04911
797.75	-1.30633	-2.05236
797.8	-1.30279	-2.05552
797.85	-1.29444	-2.05856
797.9	-1.31759	-2.06153
797.95	-1.3061	-2.06446
798	-1.30808	-2.06734
798.05	-1.29516	-2.07012
798.1	-1.31307	-2.07292
798.15	-1.30469	-2.07561
798.2	-1.30811	-2.07829
798.25	-1.32452	-2.08088
798.3	-1.30021	-2.08336
798.35	-1.32236	-2.0858
798.4	-1.31911	-2.08814
798.45	-1.32382	-2.09057
798.5	-1.32806	-2.09292
798.55	-1.30274	-2.09517
798.6	-1.32105	-2.0974
798.65	-1.2982	-2.09952
798.7	-1.31657	-2.10166
798.75	-1.309	-2.10374
798.8	-1.32432	-2.1058
798.85	-1.33022	-2.10783
798.9	-1.31723	-2.10974
798.95	-1.30951	-2.11172
799	-1.32393	-2.11352
799.05	-1.30557	-2.11532
799.1	-1.31679	-2.11694
799.15	-1.29746	-2.11868
799.2	-1.30139	-2.12038
799.25	-1.30627	-2.12191
799.3	-1.31985	-2.12346
799.35	-1.30928	-2.12493
799.4	-1.30145	-2.12641
799.45	-1.31033	-2.12784
799.5	-1.3085	-2.12921
799.55	-1.32487	-2.13052
799.6	-1.31207	-2.13192
799.65	-1.31654	-2.1332
799.7	-1.29804	-2.13448
799.75	-1.30919	-2.13578
799.8	-1.318	-2.13697
799.85	-1.30711	-2.1381
799.9	-1.32414	-2.13921
799.95	-1.30585	-2.14029
800	-1.31414	-2.14133
800.05	-1.31613	-2.14225
800.1	-1.3314	-2.14321
800.15	-1.31143	-2.14416
800.2	-1.31487	-2.14508
800.25	-1.33057	-2.14593
800.3	-1.31834	-2.14681
800.35	-1.31819	-2.14767
800.4	-1.32159	-2.14843
800.45	-1.30407	-2.14914
800.5	-1.30953	-2.14976
800.55	-1.31857	-2.15054
800.6	-1.30813	-2.15131
800.65	-1.32345	-2.15181
800.7	-1.32692	-2.15232
800.75	-1.32093	-2.15282
800.8	-1.30523	-2.15335
800.85	-1.30959	-2.15384
800.9	-1.30908	-2.15439
800.95	-1.32337	-2.15484
801	-1.31519	-2.15533
801.05	-1.3034	-2.1557
801.1	-1.30755	-2.15614
801.15	-1.31502	-2.15645
801.2	-1.32234	-2.15674
801.25	-1.31979	-2.15702
801.3	-1.31794	-2.15724
801.35	-1.32806	-2.15747
801.4	-1.34431	-2.15768
801.45	-1.33382	-2.15785
801.5	-1.32602	-2.15803
801.55	-1.3094	-2.15817
801.6	-1.32571	-2.15824
801.65	-1.31187	-2.15832
801.7	-1.30164	-2.15839
801.75	-1.31765	-2.15844
801.8	-1.30986	-2.15855
801.85	-1.32211	-2.15864
801.9	-1.32473	-2.15869
801.95	-1.31614	-2.15869
802	-1.32589	-2.15872
802.05	-1.32478	-2.15874
802.1	-1.3225	-2.15874
802.15	-1.32669	-2.15869
802.2	-1.30936	-2.15856
802.25	-1.34563	-2.15837
802.3	-1.31191	-2.15822
802.35	-1.30995	-2.15811
802.4	-1.31127	-2.15787
802.45	-1.32275	-2.15761
802.5	-1.31106	-2.15732
802.55	-1.32876	-2.15694
802.6	-1.33414	-2.15665
802.65	-1.33914	-2.15636
802.7	-1.32569	-2.15602
802.75	-1.31934	-2.15565
802.8	-1.30976	-2.15533
802.85	-1.31224	-2.15503
802.9	-1.31037	-2.15465
802.95	-1.33135	-2.15431
803	-1.31884	-2.15388
803.05	-1.33272	-2.15346
803.1	-1.34626	-2.15302
803.15	-1.33069	-2.15253
803.2	-1.30901	-2.15199
803.25	-1.31292	-2.1515
803.3	-1.33086	-2.15105
803.35	-1.31768	-2.15056
803.4	-1.31678	-2.15004
803.45	-1.33042	-2.14941
803.5	-1.32974	-2.14889
803.55	-1.31367	-2.14836
803.6	-1.30775	-2.14771
803.65	-1.31205	-2.14714
803.7	-1.30158	-2.14658
803.75	-1.31674	-2.14597
803.8	-1.3055	-2.14526
803.85	-1.32285	-2.14455
803.9	-1.30969	-2.14384
803.95	-1.32092	-2.14315
804	-1.3048	-2.14245
804.05	-1.30977	-2.14165
804.1	-1.308	-2.14097
804.15	-1.30602	-2.14025
804.2	-1.31759	-2.1395
804.25	-1.30938	-2.13872
804.3	-1.32087	-2.13791
804.35	-1.31015	-2.13713
804.4	-1.31633	-2.13624
804.45	-1.30618	-2.13544
804.5	-1.32125	-2.13459
804.55	-1.31393	-2.13377
804.6	-1.31671	-2.13295
804.65	-1.30632	-2.13213
804.7	-1.31234	-2.13123
804.75	-1.29565	-2.13043
804.8	-1.30705	-2.12961
804.85	-1.30925	-2.12873
804.9	-1.31083	-2.12785
